Epoch,Avg Reward
0,1.8199999999999998
0,1.6199999999999999
0,1.4966666666666666
0,1.3233333333333333
0,1.2433333333333332
0,1.1766666666666665
0,1.1666666666666665
0,1.1733333333333333
0,1.1766666666666665
0,1.1633333333333333
0,1.1133333333333333
0,1.0666666666666667
0,1.02
0,1.04
0,1.0566666666666666
0,1.1199999999999999
0,1.1333333333333333
0,1.1466666666666665
0,1.1166666666666667
0,1.0933333333333333
0,1.06
0,1.0533333333333332
0,1.0566666666666666
0,1.0566666666666666
0,1.0466666666666666
0,1.04
0,1.0533333333333332
0,1.0733333333333333
0,1.0733333333333333
0,1.0766666666666667
0,1.0733333333333333
0,1.08
0,1.0766666666666667
0,1.0833333333333335
0,1.0866666666666667
0,1.0766666666666667
0,1.0666666666666667
0,1.0666666666666667
0,1.0866666666666667
0,1.08
0,1.0699999999999998
0,1.0466666666666666
0,1.0466666666666666
0,1.0533333333333332
0,1.0733333333333333
0,1.1099999999999999
0,1.1366666666666667
0,1.1533333333333333
0,1.143333333333333
0,1.1366666666666665
0,1.1399999999999997
0,1.15
0,1.1599999999999997
0,1.153333333333333
0,1.1533333333333333
0,1.143333333333333
0,1.1466666666666665
0,1.15
0,1.1599999999999997
0,1.15
0,1.1266666666666667
0,1.1066666666666667
0,1.0833333333333335
0,1.0566666666666666
0,1.0533333333333332
0,1.0633333333333335
0,1.09
0,1.08
0,1.0866666666666667
0,1.0866666666666667
0,1.1133333333333333
0,1.123333333333333
0,1.14
0,1.143333333333333
0,1.1533333333333333
0,1.1533333333333333
0,1.18
0,1.1999999999999997
0,1.23
0,1.2233333333333332
0,1.2133333333333334
0,1.2
0,1.1966666666666665
0,1.18
0,1.163333333333333
0,1.1466666666666665
0,1.1666666666666665
0,1.1966666666666665
0,1.2266666666666666
0,1.2366666666666666
0,1.2233333333333332
0,1.2
0,1.19
0,1.19
0,1.2066666666666666
0,1.2166666666666666
0,1.2466666666666666
0,1.2633333333333332
0,1.2666666666666666
0,1.2433333333333332
0,1.2166666666666666
0,1.19
0,1.17
0,1.153333333333333
0,1.1366666666666667
0,1.1233333333333333
0,1.1166666666666667
0,1.1266666666666667
0,1.1466666666666665
0,1.1466666666666665
0,1.1466666666666665
0,1.1233333333333333
0,1.1133333333333333
0,1.1033333333333335
0,1.1066666666666667
0,1.1066666666666667
0,1.1066666666666667
0,1.1066666666666667
0,1.13
0,1.13
0,1.1233333333333333
0,1.0966666666666667
0,1.0833333333333335
0,1.0733333333333333
0,1.0766666666666667
0,1.0966666666666667
0,1.1199999999999999
0,1.1366666666666665
0,1.14
0,1.1333333333333333
0,1.13
0,1.13
0,1.1566666666666665
0,1.18
0,1.1933333333333334
0,1.1833333333333331
0,1.1666666666666665
0,1.1566666666666665
0,1.1533333333333333
0,1.1533333333333333
0,1.1533333333333333
0,1.15
0,1.143333333333333
0,1.1266666666666665
0,1.0933333333333333
0,1.0866666666666667
0,1.0833333333333333
0,1.1
0,1.1066666666666665
0,1.1233333333333333
0,1.1333333333333333
0,1.1199999999999999
0,1.1
0,1.08
0,1.0666666666666667
0,1.0733333333333333
0,1.1
0,1.1333333333333333
0,1.1533333333333333
0,1.14
0,1.1199999999999999
0,1.0966666666666667
0,1.09
0,1.1133333333333333
0,1.1333333333333333
0,1.1333333333333333
0,1.123333333333333
0,1.1233333333333333
0,1.15
0,1.163333333333333
0,1.1866666666666665
0,1.2133333333333334
0,1.2333333333333332
0,1.2333333333333334
0,1.2266666666666666
0,1.2166666666666666
0,1.2233333333333332
0,1.23
0,1.24
0,1.2266666666666666
0,1.2
0,1.18
0,1.16
0,1.1466666666666665
0,1.1466666666666665
0,1.1666666666666665
1,1.1966666666666665
1,1.21
1,1.2066666666666666
1,1.18
1,1.1433333333333333
1,1.1033333333333333
1,1.0833333333333335
1,1.09
1,1.1133333333333333
1,1.1533333333333333
1,1.163333333333333
1,1.163333333333333
1,1.153333333333333
1,1.1566666666666665
1,1.15
1,1.13
1,1.12
1,1.1099999999999999
1,1.0933333333333333
1,1.0833333333333335
1,1.08
1,1.08
1,1.0733333333333333
1,1.0566666666666666
1,1.0433333333333334
1,1.0433333333333334
1,1.0699999999999998
1,1.1
1,1.1099999999999999
1,1.1166666666666667
1,1.14
1,1.1566666666666665
1,1.1466666666666665
1,1.12
1,1.1
1,1.1
1,1.1
1,1.1133333333333333
1,1.123333333333333
1,1.1366666666666665
1,1.1333333333333333
1,1.143333333333333
1,1.143333333333333
1,1.1333333333333333
1,1.123333333333333
1,1.1266666666666665
1,1.143333333333333
1,1.15
1,1.1466666666666665
1,1.15
1,1.143333333333333
1,1.153333333333333
1,1.17
1,1.1966666666666665
1,1.2133333333333334
1,1.2233333333333332
1,1.2433333333333332
1,1.2633333333333332
1,1.27
1,1.2566666666666666
1,1.2433333333333332
1,1.25
1,1.2666666666666666
1,1.2999999999999998
1,1.3199999999999998
1,1.3333333333333333
1,1.3266666666666667
1,1.3333333333333335
1,1.3466666666666667
1,1.3666666666666667
1,1.3766666666666665
1,1.3833333333333333
1,1.38
1,1.3733333333333333
1,1.3833333333333333
1,1.3966666666666665
1,1.4033333333333333
1,1.39
1,1.3733333333333333
1,1.3733333333333333
1,1.38
1,1.3899999999999997
1,1.3833333333333333
1,1.3766666666666665
1,1.3666666666666667
1,1.3566666666666667
1,1.3366666666666667
1,1.3366666666666667
1,1.3366666666666667
1,1.3366666666666667
1,1.3266666666666667
1,1.3166666666666667
1,1.32
1,1.3233333333333333
1,1.3166666666666667
1,1.31
1,1.2799999999999998
1,1.2666666666666666
1,1.2566666666666666
1,1.26
1,1.2599999999999998
1,1.2433333333333332
1,1.2366666666666666
1,1.23
1,1.2533333333333332
1,1.2766666666666666
1,1.3033333333333332
1,1.3033333333333332
1,1.2866666666666666
1,1.28
1,1.2633333333333332
1,1.2799999999999998
1,1.2766666666666666
1,1.2799999999999998
1,1.27
1,1.2766666666666666
1,1.2766666666666666
1,1.27
1,1.26
1,1.27
1,1.27
1,1.2566666666666666
1,1.2366666666666666
1,1.2233333333333332
1,1.2366666666666666
1,1.26
1,1.2766666666666666
1,1.2766666666666666
1,1.2633333333333332
1,1.28
1,1.3066666666666666
1,1.33
1,1.3233333333333333
1,1.3133333333333332
1,1.3233333333333333
1,1.34
1,1.3466666666666667
1,1.3366666666666667
1,1.3133333333333335
1,1.3166666666666667
1,1.33
1,1.3633333333333333
1,1.38
1,1.403333333333333
1,1.41
1,1.3966666666666665
1,1.3833333333333333
1,1.3833333333333333
1,1.3866666666666667
1,1.39
1,1.3766666666666667
1,1.38
1,1.3733333333333333
1,1.3766666666666665
1,1.3766666666666665
1,1.3766666666666665
1,1.3833333333333333
1,1.3833333333333333
1,1.3666666666666667
1,1.3366666666666667
1,1.3133333333333335
1,1.2966666666666666
1,1.2799999999999998
1,1.2399999999999998
1,1.2166666666666666
1,1.2133333333333334
1,1.2266666666666666
1,1.2399999999999998
1,1.2366666666666666
1,1.2433333333333332
1,1.2466666666666666
1,1.25
1,1.25
1,1.2433333333333332
1,1.2533333333333334
1,1.2633333333333332
1,1.2766666666666666
1,1.2833333333333332
1,1.29
1,1.3066666666666666
2,1.3133333333333335
2,1.3366666666666667
2,1.3566666666666665
2,1.41
2,1.46
2,1.5
2,1.5333333333333332
2,1.5466666666666666
2,1.5566666666666666
2,1.5433333333333332
2,1.5466666666666669
2,1.5499999999999998
2,1.56
2,1.5666666666666667
2,1.5833333333333335
2,1.6
2,1.6066666666666665
2,1.6166666666666665
2,1.6066666666666665
2,1.5999999999999999
2,1.5833333333333333
2,1.5833333333333333
2,1.5799999999999998
2,1.5799999999999998
2,1.5799999999999998
2,1.5833333333333333
2,1.5666666666666667
2,1.54
2,1.5166666666666666
2,1.5033333333333332
2,1.5099999999999998
2,1.4966666666666666
2,1.4899999999999998
2,1.46
2,1.4299999999999997
2,1.4
2,1.3633333333333333
2,1.3233333333333333
2,1.2966666666666666
2,1.27
2,1.25
2,1.2333333333333334
2,1.24
2,1.2666666666666666
2,1.28
2,1.29
2,1.3266666666666667
2,1.3599999999999999
2,1.3866666666666667
2,1.3766666666666665
2,1.37
2,1.37
2,1.3766666666666665
2,1.4
2,1.43
2,1.4433333333333331
2,1.4366666666666665
2,1.4166666666666665
2,1.413333333333333
2,1.41
2,1.41
2,1.403333333333333
2,1.4
2,1.3866666666666667
2,1.3766666666666665
2,1.3733333333333333
2,1.3833333333333333
2,1.413333333333333
2,1.44
2,1.46
2,1.46
2,1.4666666666666666
2,1.4733333333333332
2,1.4866666666666666
2,1.4933333333333332
2,1.55
2,1.5866666666666664
2,1.6266666666666665
2,1.623333333333333
2,1.6066666666666665
2,1.5733333333333333
2,1.56
2,1.5933333333333333
2,1.6233333333333333
2,1.64
2,1.63
2,1.633333333333333
2,1.633333333333333
2,1.663333333333333
2,1.7133333333333332
2,1.7799999999999998
2,1.8066666666666666
2,1.8133333333333335
2,1.81
2,1.8166666666666667
2,1.8266666666666667
2,1.836666666666667
2,1.8566666666666665
2,1.873333333333333
2,1.893333333333333
2,1.8833333333333333
2,1.88
2,1.88
2,1.9299999999999997
2,1.9633333333333334
2,1.9766666666666666
2,1.9533333333333334
2,1.9233333333333333
2,1.85
2,1.7699999999999998
2,1.7299999999999998
2,1.7733333333333332
2,1.8466666666666667
2,1.913333333333333
2,1.9433333333333334
2,1.9466666666666665
2,1.9433333333333331
2,1.9433333333333331
2,1.9499999999999997
2,1.9299999999999997
2,1.893333333333333
2,1.8399999999999999
2,1.8166666666666667
2,1.7966666666666666
2,1.8066666666666666
2,1.8233333333333333
2,1.8566666666666665
2,1.8866666666666665
2,1.903333333333333
2,1.913333333333333
2,1.9299999999999997
2,1.9433333333333331
2,1.9566666666666666
2,1.9633333333333334
2,1.9566666666666666
2,1.9666666666666666
2,1.98
2,1.9899999999999998
2,2.02
2,2.0533333333333332
2,2.133333333333333
2,2.1966666666666663
2,2.286666666666666
2,2.3299999999999996
2,2.3499999999999996
2,2.33
2,2.326666666666666
2,2.3499999999999996
2,2.3933333333333335
2,2.4433333333333334
2,2.48
2,2.5066666666666664
2,2.5133333333333328
2,2.533333333333333
2,2.5766666666666667
2,2.6199999999999997
2,2.643333333333333
2,2.6266666666666665
2,2.62
2,2.6199999999999997
2,2.6333333333333333
3,2.643333333333333
3,2.67
3,2.7066666666666666
3,2.7466666666666666
3,2.753333333333333
3,2.7766666666666664
3,2.81
3,2.8466666666666667
3,2.8266666666666667
3,2.8133333333333335
3,2.78
3,2.7699999999999996
3,2.77
3,2.783333333333333
3,2.8033333333333332
3,2.77
3,2.75
3,2.703333333333333
3,2.69
3,2.663333333333333
3,2.6366666666666667
3,2.61
3,2.6166666666666663
3,2.6766666666666667
3,2.78
3,2.8766666666666665
3,2.963333333333333
3,3.013333333333333
3,3.05
3,3.123333333333333
3,3.1933333333333334
3,3.2466666666666666
3,3.2466666666666666
3,3.26
3,3.326666666666667
3,3.3666666666666663
3,3.3866666666666667
3,3.3766666666666665
3,3.3966666666666665
3,3.413333333333333
3,3.413333333333333
3,3.4433333333333334
3,3.473333333333333
3,3.5
3,3.51
3,3.5199999999999996
3,3.51
3,3.49
3,3.4799999999999995
3,3.546666666666667
3,3.6133333333333333
3,3.6966666666666663
3,3.726666666666666
3,3.743333333333333
3,3.733333333333333
3,3.746666666666666
3,3.7399999999999993
3,3.706666666666666
3,3.6499999999999995
3,3.583333333333333
3,3.55
3,3.4966666666666666
3,3.423333333333333
3,3.3566666666666665
3,3.3066666666666666
3,3.3266666666666667
3,3.3066666666666666
3,3.2733333333333334
3,3.226666666666666
3,3.216666666666667
3,3.223333333333333
3,3.2133333333333334
3,3.2
3,3.1966666666666668
3,3.216666666666667
3,3.243333333333333
3,3.2866666666666666
3,3.3099999999999996
3,3.3233333333333333
3,3.3133333333333335
3,3.3466666666666667
3,3.37
3,3.3866666666666667
3,3.3566666666666665
3,3.3166666666666664
3,3.273333333333333
3,3.2699999999999996
3,3.2766666666666664
3,3.296666666666667
3,3.2866666666666666
3,3.27
3,3.2533333333333334
3,3.24
3,3.23
3,3.2666666666666666
3,3.3466666666666667
3,3.453333333333333
3,3.53
3,3.5700000000000003
3,3.6333333333333337
3,3.703333333333333
3,3.793333333333333
3,3.826666666666666
3,3.84
3,3.84
3,3.8466666666666662
3,3.8499999999999996
3,3.843333333333333
3,3.833333333333333
3,3.79
3,3.756666666666667
3,3.7399999999999993
3,3.756666666666666
3,3.7266666666666666
3,3.6966666666666663
3,3.663333333333333
3,3.67
3,3.6833333333333327
3,3.713333333333333
3,3.7366666666666664
3,3.74
3,3.7300000000000004
3,3.7199999999999998
3,3.73
3,3.746666666666667
3,3.776666666666667
3,3.7966666666666664
3,3.8
3,3.733333333333333
3,3.653333333333333
3,3.5466666666666664
3,3.506666666666667
3,3.4266666666666663
3,3.373333333333333
3,3.2733333333333334
3,3.233333333333333
3,3.2099999999999995
4,3.233333333333333
4,3.246666666666666
4,3.2666666666666666
4,3.26
4,3.263333333333333
4,3.2699999999999996
4,3.286666666666666
4,3.3066666666666666
4,3.3066666666666666
4,3.3266666666666667
4,3.3366666666666664
4,3.3466666666666667
4,3.32
4,3.3099999999999996
4,3.3166666666666664
4,3.3666666666666663
4,3.4299999999999997
4,3.4666666666666663
4,3.503333333333333
4,3.5066666666666664
4,3.5266666666666664
4,3.5399999999999996
4,3.5666666666666664
4,3.6166666666666663
4,3.6866666666666665
4,3.753333333333333
4,3.806666666666666
4,3.84
4,3.8966666666666665
4,3.9499999999999993
4,3.983333333333333
4,4.0
4,4.006666666666666
4,4.013333333333333
4,3.996666666666666
4,3.9866666666666664
4,4.01
4,4.046666666666667
4,4.056666666666667
4,4.043333333333333
4,4.05
4,4.113333333333333
4,4.156666666666666
4,4.196666666666666
4,4.22
4,4.276666666666666
4,4.326666666666666
4,4.35
4,4.329999999999999
4,4.293333333333333
4,4.26
4,4.253333333333333
4,4.246666666666666
4,4.26
4,4.3100000000000005
4,4.346666666666666
4,4.386666666666667
4,4.386666666666667
4,4.41
4,4.446666666666666
4,4.446666666666666
4,4.463333333333333
4,4.516666666666667
4,4.633333333333333
4,4.793333333333333
4,4.8933333333333335
4,4.996666666666666
4,5.05
4,5.14
4,5.173333333333333
4,5.196666666666666
4,5.176666666666666
4,5.213333333333333
4,5.2333333333333325
4,5.256666666666666
4,5.256666666666666
4,5.313333333333333
4,5.373333333333333
4,5.443333333333333
4,5.52
4,5.56
4,5.6033333333333335
4,5.613333333333333
4,5.656666666666666
4,5.6899999999999995
4,5.703333333333333
4,5.703333333333333
4,5.6899999999999995
4,5.683333333333334
4,5.703333333333333
4,5.6899999999999995
4,5.653333333333332
4,5.569999999999999
4,5.5633333333333335
4,5.569999999999999
4,5.52
4,5.3999999999999995
4,5.236666666666666
4,5.123333333333333
4,5.043333333333333
4,4.9833333333333325
4,4.93
4,4.8566666666666665
4,4.813333333333333
4,4.84
4,4.8566666666666665
4,4.85
4,4.776666666666666
4,4.706666666666666
4,4.6466666666666665
4,4.576666666666666
4,4.539999999999999
4,4.443333333333333
4,4.366666666666666
4,4.27
4,4.226666666666667
4,4.196666666666666
5,4.159999999999999
5,4.1466666666666665
5,4.119999999999999
5,4.103333333333333
5,4.056666666666667
5,4.01
5,3.9899999999999998
5,3.996666666666666
5,4.039999999999999
5,4.053333333333333
5,4.056666666666667
5,4.066666666666666
5,4.1033333333333335
5,4.1466666666666665
5,4.173333333333334
5,4.18
5,4.193333333333333
5,4.236666666666666
5,4.29
5,4.336666666666666
5,4.35
5,4.373333333333333
5,4.416666666666666
5,4.453333333333333
5,4.473333333333333
5,4.496666666666666
5,4.526666666666666
5,4.546666666666667
5,4.563333333333333
5,4.583333333333333
5,4.619999999999999
5,4.66
5,4.706666666666666
5,4.7333333333333325
5,4.7299999999999995
5,4.743333333333332
5,4.803333333333333
5,4.876666666666666
5,4.973333333333333
5,5.056666666666667
5,5.136666666666667
5,5.143333333333333
5,5.133333333333333
5,5.1499999999999995
5,5.173333333333334
5,5.216666666666667
5,5.22
5,5.236666666666666
5,5.22
5,5.236666666666666
5,5.24
5,5.279999999999999
5,5.3133333333333335
5,5.37
5,5.403333333333333
5,5.449999999999999
5,5.52
5,5.606666666666666
5,5.656666666666666
5,5.683333333333334
5,5.706666666666667
5,5.796666666666667
5,5.886666666666667
5,6.01
5,6.08
5,6.123333333333333
5,6.129999999999999
5,6.14
5,6.15
5,6.140000000000001
5,6.1
5,6.016666666666666
5,5.936666666666666
5,5.846666666666667
5,5.836666666666667
5,5.83
5,5.846666666666667
5,5.863333333333333
5,5.89
5,5.926666666666666
5,5.946666666666666
5,5.956666666666666
5,5.966666666666667
5,5.9399999999999995
5,5.9366666666666665
5,5.909999999999999
5,5.879999999999999
5,5.806666666666667
5,5.736666666666666
5,5.64
5,5.569999999999999
5,5.536666666666666
5,5.57
5,5.59
5,5.5633333333333335
5,5.503333333333333
5,5.446666666666666
5,5.386666666666667
5,5.416666666666666
5,5.506666666666666
5,5.666666666666666
5,5.786666666666666
5,5.8533333333333335
5,5.906666666666666
5,5.989999999999999
5,6.059999999999999
5,6.113333333333332
6,6.15
6,6.193333333333333
6,6.236666666666666
6,6.236666666666666
6,6.25
6,6.243333333333332
6,6.246666666666666
6,6.246666666666666
6,6.246666666666666
6,6.2299999999999995
6,6.253333333333332
6,6.306666666666666
6,6.376666666666667
6,6.406666666666666
6,6.43
6,6.466666666666666
6,6.529999999999999
6,6.569999999999999
6,6.569999999999999
6,6.536666666666666
6,6.516666666666666
6,6.513333333333333
6,6.499999999999999
6,6.463333333333333
6,6.409999999999999
6,6.353333333333333
6,6.306666666666666
6,6.289999999999999
6,6.2766666666666655
6,6.269999999999999
6,6.2299999999999995
6,6.213333333333333
6,6.216666666666665
6,6.263333333333333
6,6.31
6,6.313333333333333
6,6.286666666666666
6,6.253333333333333
6,6.216666666666667
6,6.193333333333333
6,6.143333333333333
6,6.13
6,6.17
6,6.223333333333333
6,6.21
6,6.13
6,6.066666666666666
6,6.073333333333333
6,6.096666666666667
6,6.113333333333333
6,6.13
6,6.1
6,6.076666666666666
6,6.073333333333332
6,6.116666666666665
6,6.136666666666667
6,6.123333333333333
6,6.106666666666667
6,6.093333333333334
6,6.106666666666667
6,6.08
6,6.053333333333333
6,5.993333333333332
6,5.95
6,5.92
6,5.92
6,5.91
6,5.85
6,5.79
6,5.796666666666666
6,5.866666666666666
6,5.926666666666666
6,5.966666666666666
6,6.003333333333332
6,6.043333333333332
6,6.049999999999999
6,6.066666666666666
6,6.099999999999999
6,6.183333333333334
6,6.286666666666665
6,6.359999999999999
6,6.386666666666667
6,6.356666666666667
6,6.339999999999999
6,6.413333333333332
6,6.513333333333333
6,6.586666666666666
6,6.606666666666666
6,6.609999999999999
6,6.63
6,6.643333333333333
6,6.68
6,6.699999999999999
6,6.716666666666666
6,6.749999999999999
6,6.81
6,6.8533333333333335
6,6.859999999999999
6,6.826666666666666
7,6.766666666666666
7,6.716666666666666
7,6.696666666666666
7,6.67
7,6.659999999999998
7,6.659999999999999
7,6.703333333333332
7,6.756666666666666
7,6.816666666666666
7,6.836666666666666
7,6.833333333333333
7,6.7666666666666675
7,6.773333333333333
7,6.816666666666666
7,6.859999999999999
7,6.89
7,6.836666666666666
7,6.869999999999999
7,6.856666666666667
7,6.886666666666667
7,6.906666666666666
7,6.959999999999999
7,7.006666666666666
7,7.01
7,6.983333333333333
7,6.966666666666667
7,6.926666666666667
7,6.916666666666666
7,6.933333333333334
7,6.966666666666666
7,7.039999999999999
7,7.146666666666666
7,7.373333333333332
7,7.6499999999999995
7,7.923333333333333
7,8.146666666666667
7,8.27
7,8.296666666666667
7,8.25
7,8.213333333333333
7,8.21
7,8.233333333333334
7,8.25
7,8.226666666666667
7,8.2
7,8.08
7,7.976666666666666
7,7.89
7,7.8999999999999995
7,7.9799999999999995
7,8.03
7,8.116666666666665
7,8.18
7,8.29
7,8.36
7,8.433333333333334
7,8.573333333333334
7,8.726666666666667
7,8.87
7,8.943333333333332
7,9.006666666666666
7,9.033333333333331
7,9.033333333333333
7,9.049999999999999
7,9.079999999999998
7,9.086666666666666
7,9.03
7,8.946666666666665
7,8.82
7,8.766666666666666
7,8.806666666666667
7,8.919999999999998
7,9.013333333333334
7,9.083333333333332
7,9.123333333333333
7,9.16
7,9.186666666666666
7,9.293333333333333
7,9.44
7,9.549999999999999
7,9.57
7,9.5
7,9.41
7,9.31
7,9.23
8,9.146666666666667
8,9.043333333333333
8,8.963333333333333
8,8.87
8,8.819999999999999
8,8.77
8,8.79
8,8.799999999999999
8,8.809999999999999
8,8.763333333333332
8,8.79
8,8.796666666666667
8,8.816666666666666
8,8.8
8,8.803333333333333
8,8.83
8,8.856666666666666
8,8.953333333333333
8,9.023333333333333
8,9.163333333333334
8,9.25
8,9.383333333333333
8,9.446666666666667
8,9.563333333333333
8,9.676666666666666
8,9.803333333333333
8,9.886666666666667
8,10.053333333333335
8,10.266666666666666
8,10.576666666666666
8,10.903333333333332
8,11.25
8,11.526666666666667
8,11.73
8,11.866666666666667
8,12.0
8,12.1
8,12.193333333333332
8,12.276666666666664
8,12.309999999999999
8,12.363333333333333
8,12.396666666666665
8,12.506666666666668
8,12.54
8,12.553333333333331
8,12.556666666666665
8,12.586666666666666
8,12.623333333333333
8,12.709999999999999
8,12.79
8,12.829999999999998
8,12.869999999999997
8,12.93
8,12.973333333333333
8,12.94
8,12.93
8,12.94
8,12.916666666666666
8,12.853333333333332
8,12.803333333333333
8,12.703333333333333
8,12.639999999999999
8,12.523333333333333
8,12.46
8,12.333333333333332
8,12.23333333333333
8,12.186666666666666
8,12.219999999999999
8,12.323333333333332
9,12.436666666666666
9,12.579999999999998
9,12.733333333333334
9,12.89
9,13.036666666666665
9,13.179999999999998
9,13.306666666666667
9,13.443333333333332
9,13.56
9,13.58
9,13.523333333333333
9,13.466666666666665
9,13.486666666666666
9,13.579999999999998
9,13.739999999999998
9,13.936666666666667
9,14.08
9,14.11
9,14.1
9,14.043333333333333
9,14.033333333333333
9,14.03
9,14.083333333333332
9,14.143333333333333
9,14.163333333333334
9,14.19
9,14.216666666666665
9,14.243333333333334
9,14.293333333333333
9,14.376666666666665
9,14.503333333333332
9,14.523333333333333
9,14.496666666666666
9,14.496666666666666
9,14.586666666666666
9,14.636666666666665
9,14.653333333333332
9,14.593333333333334
9,14.559999999999999
9,14.563333333333333
9,14.626666666666665
9,14.703333333333331
9,14.76
9,14.833333333333332
9,14.946666666666665
9,15.076666666666666
9,15.153333333333332
9,15.133333333333333
9,15.009999999999998
9,14.896666666666667
9,14.833333333333332
9,14.863333333333333
9,14.929999999999998
9,15.043333333333333
9,15.123333333333333
9,15.246666666666666
9,15.370000000000001
9,15.533333333333331
9,15.673333333333332
9,15.759999999999998
9,15.886666666666665
10,15.946666666666665
10,15.989999999999998
10,15.923333333333332
10,15.963333333333331
10,16.019999999999996
10,16.049999999999997
10,15.93
10,15.829999999999998
10,15.803333333333333
10,15.79
10,15.776666666666666
10,15.676666666666666
10,15.686666666666666
10,15.703333333333333
10,15.809999999999999
10,15.84
10,15.803333333333333
10,15.739999999999998
10,15.726666666666667
10,15.756666666666664
10,15.826666666666666
10,15.899999999999999
10,15.996666666666666
10,16.11333333333333
10,16.226666666666667
10,16.296666666666667
10,16.406666666666666
10,16.46
10,16.563333333333333
10,16.61333333333333
10,16.659999999999997
10,16.696666666666665
10,16.656666666666666
10,16.619999999999997
10,16.60333333333333
10,16.68
10,16.73
10,16.746666666666663
10,16.82
10,17.056666666666665
10,17.34
10,17.536666666666665
10,17.66
10,17.71
10,17.75333333333333
10,17.743333333333332
10,17.733333333333334
10,17.779999999999998
10,17.883333333333333
10,18.056666666666665
